"","M_lnAUC_Utot","SD_lnAUC_Utot","GM_AUC_Utot","GSD_AUC_Utot","TKVF05","TKVF01"
"1",-0.0329933796169455,0.807629,0.96754496508612,2.24258451031518,3.77511743143173,6.54581560887778
"2",1.14353862038305,0.552682,3.13785241100548,1.73790784178997,2.48204047050246,3.61730978309435
"3",1.08440862038305,0.292791,2.95769018375334,1.34016266716238,1.61865950116838,1.97611682667315
"4",1.07865862038305,0.184738,2.94073226593306,1.20290323818964,1.35508877573859,1.536896085403
"5",0.622441620383055,0.620545,1.86347238396552,1.85994143375336,2.77515248138765,4.23593270641135
"6",0.764989620383055,0.399892,2.14897206903256,1.49166358927393,1.93047059845161,2.53523897811578
"7",1.10767862038305,0.681787,3.02732266616594,1.9774082052761,3.06927021930206,4.88453327277939
"8",1.26928862038305,0.207722,3.55832034521433,1.23087093985986,1.40729902907202,1.62130865211911
"9",0.878168620383055,0.657689,2.40648847438951,1.93032619193255,2.94999105179143,4.61823873828843
"10",0.845238620383054,0.295902,2.32853338381053,1.34433840521262,1.62696363644434,1.99047039186353
"11",0.901898620383055,0.0395728,2.46427739970363,1.04036623479003,1.06725663506338,1.09643071465457
"12",0.647357620383055,0.517496,1.91048592440152,1.67782112123559,2.34246822983066,3.3330097327043
"13",0.993348620383055,0.585612,2.7002615005691,1.79608985634325,2.6201878722984,3.90531025645656
"14",-1.21856137961695,1.10298,0.295655196714799,3.01313179105582,6.13641474251285,13.0125617336388
"15",1.08171862038305,0.615874,2.94974468864117,1.85127390608634,2.75391237555465,4.19015267231551
"16",0.818048620383055,0.251067,2.26607355051686,1.28539620299179,1.51129736726312,1.79332095253671
"17",0.0825466203830545,1.12902,1.08604930429341,3.09262424280336,6.40495969059274,13.8252036346417
"18",0.933488620383055,0.246621,2.5433665590334,1.27969401682602,1.50028553450956,1.77486832849071
"19",0.941388620383055,0.450036,2.56353873001314,1.56836864574512,2.09644561588119,2.84892090239101
"20",1.14537862038305,0.300063,3.14363137445767,1.34994385135973,1.63813715291507,2.00983156917258
"21",0.970528620383055,0.813297,2.63933929920264,2.25533157036159,3.81047754141631,6.63269857925358
"22",1.16105862038305,0.459518,3.19331199257638,1.58331064531336,2.12939914621962,2.91246185666929
"23",0.629464620383055,0.40513,1.87660561387464,1.49949742205143,1.94717489420293,2.56632089327402
"24",1.03667862038305,0.344344,2.81983569870767,1.41106395802898,1.76190476613012,2.22791001350704
"25",0.737567620383055,0.13742,2.09084359891682,1.14730991750718,1.25362052580712,1.37669641199948
"26",1.12915862038305,0.204729,3.09305297327524,1.22719245074184,1.40038785591518,1.61005907988606
"27",0.735521620383054,0.267806,2.08657010618728,1.30709353926984,1.55348636121288,1.86453169326157
"28",0.635297620383054,0.318801,1.88758384129382,1.37547757763114,1.68941274625769,2.09937992767489
"29",1.20610862038305,0.677193,3.34046032845643,1.96834482650219,3.04616481658368,4.83260904062449
"30",0.956388620383054,0.56594,2.60228165648473,1.76110244120522,2.53676199241215,3.73061580735549
"31",-0.0211413796169455,0.893886,0.979080532753292,2.44461097539607,4.35059070085337,8.00038604175424
"32",0.586394620383055,0.319198,1.79749606306587,1.37602375063763,1.6905163046973,2.1013197268461
"33",0.974758620383054,0.383466,2.65052735048451,1.46736166130412,1.879010748815,2.44018855721612
"34",1.01027862038305,0.460872,2.7463661020029,1.58545589993675,2.13414688375245,2.92165021100944
"35",0.909308620383054,0.556749,2.48260551704676,1.74499030541002,2.49870003829092,3.65169649413147
"36",0.884198620383055,0.178474,2.42104343900579,1.19539180268256,1.34119848525843,1.514662452447
"37",0.429959620383054,0.759359,1.53719545093158,2.13690602463417,3.48697432745706,5.85053549864188
"38",0.514545620383055,0.42638,1.67287820732042,1.53170271158872,2.01643820354659,2.69637480640241
"39",1.02065862038305,0.83106,2.77502184817343,2.29575094697068,3.92345269318968,6.91252279298278
"40",1.06112862038305,0.180581,2.88963044539783,1.19791314851587,1.34585474965247,1.52210496987571
"41",0.828008620383055,0.152364,2.28875641623689,1.16458406789082,1.28481723417415,1.42539884741451
"42",0.822198620383054,0.39678,2.27549729649939,1.48702874773807,1.92061418345303,2.51695115383209
"43",1.06561862038305,0.379757,2.90263405736035,1.46192929744872,1.86758224797781,2.41922415002416
"44",0.833478620383054,0.240949,2.30131021717754,1.27245613839031,1.48635354698446,1.75160269388783
"45",1.04556862038305,0.358303,2.8450157977734,1.43089911723435,1.80282700121237,2.30144554263712
"46",0.791298620383055,0.51114,2.20625966049181,1.66719070942566,2.3181060230215,3.28408952551359
"47",1.19246862038305,0.269368,3.29520578717807,1.3091368147609,1.55748280545875,1.8713192700599
"48",0.807268620383055,0.521935,2.241776474177,1.68528552417809,2.35963436696569,3.3676069142157
"49",0.991288620383054,0.302326,2.69470468736061,1.3530022335496,1.64424615973103,2.02044027860192
"50",0.918358620383054,0.139637,2.50517507016219,1.14985632524429,1.25820037463267,1.38381508350894
"51",1.04105862038305,0.764901,2.83221366702998,2.14878163474293,3.51890613463428,5.9264525624943
"52",1.03756862038305,0.310992,2.82234646960684,1.36477830291606,1.66785157998451,2.06158597640064
"53",1.04057862038305,0.309968,2.83085453068863,1.36338148522659,1.66504473183567,2.05668075194363
"54",1.26148862038305,0.789692,3.53067340973983,2.20271788465742,3.66536437421858,6.27829411189864
"55",0.359576620383054,1.0765,1.43272270054608,2.93439118777525,5.87487585893693,12.2351564806595
"56",0.848178620383055,0.451597,2.33538934528395,1.5708187810342,2.10183540074958,2.85928536397748
"57",0.889068620383054,0.645454,2.43286267703873,1.90685254384015,2.89121651479698,4.4886435017779
"58",1.12186862038305,0.952421,3.0705866065031,2.59197724625372,4.7903004612722,9.16748118444528
"59",0.537073620383055,0.791249,1.71099251520067,2.2061501877584,3.67476353902309,6.30107610410786
"60",0.794418620383055,0.49601,2.21315394011612,1.64215597929639,2.26112809879375,3.17050794162117
"61",0.766661620383055,0.309091,2.15256815582277,1.36218632381893,1.66264457539102,2.05248897480155
"62",1.00437862038305,0.143086,2.73021024863393,1.15382902669557,1.2653585567222,1.39496288879484
"63",0.823498620383055,0.349903,2.27845736661353,1.41892990571683,1.778089047207,2.25690882431201
"64",1.04044862038305,0.250862,2.83048654351932,1.28513272377772,1.5107878512651,1.79246591931714
"65",0.946468620383055,0.414031,2.57659464069759,1.51290402618226,1.97589288926778,2.62001524546803
"66",0.712302620383054,0.735324,2.03868016469144,2.0861577981452,3.35180949705663,5.53238731069606
"67",0.859308620383054,0.378272,2.36152741724269,1.45975994358591,1.86302604409251,2.41088105338047
"68",0.929348620383055,0.26811,2.53285878757417,1.30749095611008,1.55426335379203,1.86585077463978
"69",1.04802862038305,0.482725,2.852023152148,1.62048421057399,2.21225413670082,3.07402038800361
"70",0.0611256203830545,1.02094,1.06303244434282,2.77580279262386,5.36178457035328,10.7516754530092
"71",0.955968620383054,0.346105,2.60118892767812,1.41355103088399,1.76701567551258,2.23705581034956
"72",1.12934862038305,0.587464,3.09364070917331,1.79941929686748,2.6281818388749,3.92217217840805
"73",0.649205620383055,0.572834,1.91401976665436,1.77328542793822,2.56569162727918,3.79092919063504
"74",0.951218620383055,0.459847,2.58886257852697,1.58383164021463,2.13055179699394,2.91469181634938
"75",-0.136991579616945,1.09503,0.871977568486338,2.98927236021901,6.05669376050304,12.7741131445652
"76",0.0729146203830545,0.681697,1.07563869537428,1.97723024654589,3.06881588790907,4.88351069870843
"77",1.10977862038305,0.451968,3.03368672368649,1.57140166291987,2.10311841768132,2.8617542071134
"78",1.12187862038305,0.243699,3.0706173125227,1.27596020865921,1.49309206939647,1.7628444170735
"79",0.403736620383054,0.955692,1.49740950787422,2.60046948531134,4.81614325136306,9.23750707743822
"80",0.618256620383055,0.305471,1.85569004793523,1.35726412388379,1.65277398991794,2.03527676363039
"81",-0.267863979616945,0.845287,0.76501183122856,2.32864604008879,4.01634942878888,7.14513435600418
"82",0.675708620383054,0.362638,1.96542522299866,1.43711552924558,1.81572789168296,2.32477239668023
"83",0.812618620383055,0.155772,2.25380211822803,1.16855974109339,1.29203970870186,1.4367446016079
"84",0.975988620383055,0.0862356,2.65378950493932,1.09006311692459,1.15239794320304,1.22215293550946
"85",0.887198620383054,0.336,2.42831747492115,1.39933902481093,1.73788840975266,2.18508097132969
"86",0.850108620383055,0.29671,2.33990099906579,1.34542506959732,1.62912737654326,1.99421537592778
"87",0.693884620383055,0.921553,2.00147542359741,2.51319034544349,4.55315224633019,8.53224795851252
"88",1.13554862038305,0.453379,3.11288086441885,1.57362047567052,2.10800518959571,2.87116328313824
"89",1.03957862038305,0.753566,2.82802509111351,2.12456271494889,3.45390601283661,5.77221946217966
"90",0.693913620383054,0.255032,2.00153346722633,1.29050291630548,1.52118602497735,1.80993901440715
"91",0.849988620383054,0.123269,2.33962022779251,1.13118866977636,1.22477782688613,1.3321132300964
"92",1.08380862038305,0.266841,2.95591610192086,1.30583280240782,1.55102249350176,1.86035065296613
"93",0.743985620383054,0.418194,2.10430578708677,1.51921537359797,1.98946929585469,2.64551227375849
"94",0.841368620383055,0.476625,2.31953937424888,1.61062934478841,2.19016823375841,3.03070587811762
"95",0.715322620383054,0.18154,2.04484628494394,1.19906249825041,1.34797939590556,1.52550452750581
"96",0.717592620383054,0.568331,2.04949335844369,1.76531827516319,2.5467583283214,3.75142442153369
"97",1.22608862038305,0.280247,3.40787394523699,1.32345666576582,1.58560382098139,1.91928364077535
"98",0.919038620383055,0.503171,2.50687916853768,1.65395766376295,2.28791893944752,3.22376775619177
"99",0.733477620383055,0.463962,2.08230951270015,1.59036253551543,2.14502150606588,2.9427279118758
"100",0.783317620383055,0.156416,2.18872158094043,1.16931253594057,1.29340907308135,1.43889869963606
"101",0.967058620383054,0.298295,2.63019666348118,1.34755925923112,1.63338020447077,2.00158214251804
"102",0.817918620383054,0.706247,2.26577898010279,2.02637199594263,3.19527430777761,5.17053521823008
"103",0.236038620383055,0.938809,1.26622321124804,2.55693429538195,4.68423862275845,8.8817296752078
"104",0.701056620383054,0.28686,2.01588160414737,1.33223768714294,1.6029452389286,1.94903845536152
"105",-1.10625637961695,1.03422,0.330795016937671,2.81291130889298,5.48019408917695,11.0890207621697
"106",1.18234862038305,0.326182,3.2620264751004,1.38566753741656,1.7100483513298,2.13573917006806
"107",0.980878620383055,0.0297808,2.66679831623978,1.03022868307383,1.05020465730275,1.07173678998166
"108",0.585286620383055,0.547652,1.7955055403812,1.72918811384628,2.46158974371951,3.57522841321803
"109",1.33833862038305,0.858984,3.81270389204068,2.36076094172143,4.10786302442088,7.37647293463559
"110",0.950338620383055,0.3039,2.58658538157149,1.35513353596018,1.64850862777852,2.02785202871209
"111",0.968158620383055,0.401599,2.63309147166361,1.49421203349916,1.93589852310694,2.54532662046213
"112",0.862228620383054,0.396649,2.36843315477107,1.48683395973101,1.92020038211079,2.51618422587975
"113",1.02472862038305,0.426863,2.78633920228855,1.53244270269188,2.01804082824589,2.69940622607516
"114",1.09350862038305,0.392878,2.98472799990578,1.48123766731003,1.90832673523882,2.49420714228389
"115",0.746477620383055,0.130049,2.1095562564759,1.13888418728259,1.23851312740682,1.35329074423214
"116",1.05632862038305,0.445223,2.87579345460483,1.56083822395003,2.07991424885675,2.81720026942284
"117",1.17657862038305,0.711107,3.24325877921094,2.03624413370635,3.22091966201955,5.22932526677717
"118",1.00155862038305,0.53471,2.72252190139746,1.70695315405522,2.40974198804105,3.46919116014349
"119",0.934038620383054,0.654188,2.54476579539559,1.92357993614609,2.93305195712628,4.58077804730756
"120",1.00606862038305,0.019889,2.73482820502816,1.02008810396273,1.03325549626063,1.047355832077
"121",0.0168166203830545,0.966804,1.01695881570693,2.62952704705183,4.90498024728038,9.47941333647733
"122",-0.403359379616945,0.888509,0.668071964729629,2.43150157838028,4.31228209001421,7.90093433881922
"123",0.0438206203830545,1.00527,1.04479492316513,2.73264498737657,5.22535117210955,10.3667931078046
"124",-0.0674313796169455,0.933856,0.934791864191021,2.5443011117229,4.64623135008782,8.77997816077157
"125",0.226634620383055,0.659585,1.25437146243491,1.93398956217001,2.95920537982066,4.63865365001869
"126",0.913458620383055,0.306486,2.49292973788334,1.35864244634985,1.65553564446533,2.04008822510871
"127",1.06586862038305,0.372655,2.90335980658957,1.45158345714277,1.84589255165935,2.37958277335049
"128",1.00993862038305,0.287694,2.74543249625019,1.3333492368258,1.60514568085727,1.9528236000776
"129",0.898278620383055,0.495497,2.45537284248933,1.64131376932434,2.25922094124717,3.16672646214777
"130",1.01656862038305,0.491836,2.76369518762468,1.63531590540382,2.24565722400602,3.13987073845836
"131",1.00262862038305,0.503211,2.72543655889563,1.65402382339269,2.28806947607031,3.2240677543602
"132",1.00575862038305,0.241292,2.73398053967952,1.27289266570594,1.48719236165524,1.75300092082303
"133",-0.293952679616945,0.672275,0.745311759046777,1.95868827157738,3.02162260057288,4.77763434465625
"134",1.16736862038305,0.411328,3.21352549778996,1.50882016841972,1.96712749181351,2.60359196951378
"135",0.912498620383055,0.367446,2.49053767370948,1.44404181816592,1.83014442738748,2.35092112848655
"136",0.981158620383054,0.386827,2.66754512431658,1.47230176103495,1.88942735039633,2.45934282284971
"137",1.27088862038305,0.437334,3.56401821484683,1.54857321414316,2.05309911723415,2.76596898751414
"138",0.405464620383055,0.339659,1.49999926841251,1.40446858511028,1.74837946353605,2.20376000024108
"139",-0.235081479616945,1.00314,0.79050643684294,2.72683064802313,5.20707598713511,10.3155514530116
"140",0.810778620383054,0.122682,2.24965893522779,1.13052485687535,1.2235958389926,1.33029538276999
"141",1.02347862038305,0.642108,2.78285845420647,1.90048287762279,2.87534789157682,4.45383971175074
"142",0.670838620383055,0.435942,1.95587687127055,1.54641909984046,2.04840364458662,2.75702650279192
"143",0.766359620383054,0.431629,2.15191817839124,1.53976375682693,2.03392317426277,2.72950208611588
"144",0.687846620383055,0.418566,1.98942692600872,1.51978062684754,1.99068699587598,2.64780269473193
"145",0.899868620383055,0.619179,2.45927999066856,1.85740248824943,2.76892407421187,4.2224931620929
"146",0.853628620383055,0.113714,2.34815196376097,1.12043163560859,1.2056789898888,1.30282934945559
"147",1.12865862038305,0.442339,3.0915068333558,1.55634325137817,2.07007100473242,2.79836240927014
"148",0.732588620383055,0.390839,2.08045916214604,1.47822050075302,1.90193720190557,2.4824040775693
"149",0.750872620383054,0.388946,2.11884816022472,1.47542487623853,1.89602433523168,2.47149616040864
"150",0.816208620383055,0.407525,2.26190780884155,1.50309302238994,1.95486077159019,2.58065932179307
"151",0.460491620383054,0.970098,1.58485293951304,2.63820299057899,4.93162828175226,9.55233301967436
"152",0.922848620383055,0.383288,2.51644859635391,1.46710049417297,1.87846068516298,2.43917830890908
"153",0.924788620383054,0.478819,2.52133524514755,1.61416694489914,2.19808641128094,3.04621416638937
"154",1.00481862038305,0.532443,2.73141180546645,1.70308787420508,2.4007730741008,3.45094339364935
"155",1.21185862038305,0.48428,3.35972330332432,1.62300602372301,2.21791976648093,3.08516070517713
"156",0.217291620383054,1.24734,1.24270644783184,3.4810709823889,7.78105336544674,18.2059189311019
"157",0.946298620383055,0.43485,2.57615665683835,1.54473133187246,2.04472764496635,2.75003151888812
"158",0.657614620383055,0.503422,1.93018262034928,1.65437285924141,2.28886372069767,3.22565070680001
"159",0.812358620383055,0.40758,2.25321620584921,1.50317569477964,1.95503762988065,2.58098953604091
"160",1.04034862038305,0.198091,2.83020350901693,1.21907332444675,1.38518083765018,1.58538705573065
"161",0.710213620383054,0.423502,2.0344258070511,1.5273008085616,2.00691516772326,2.67838225844168
"162",1.06731862038305,0.617004,2.90757273194186,1.85336702799137,2.75903579000336,4.20118212354641
"163",-0.810614379616945,1.3346,0.444584838436006,3.79847625199985,8.98199169941327,22.3035057068342
"164",0.730965620383054,0.361893,2.07708531554299,1.43604527689479,1.81350423249184,2.32074675532075
"165",0.885858620383055,0.000189308,2.42506570867472,1.00018932591989,1.00031143243543,1.00044049325201
"166",0.801208620383054,0.600699,2.22823238877121,1.82339290668025,2.68602371951287,4.04481106682299
"167",0.861078620383054,0.373848,2.36571102216933,1.45331622960039,1.84951832204817,2.38619608080062
"168",0.974978620383055,0.398413,2.65111053064908,1.48945904948443,1.92577997611825,2.52653105034627
"169",1.09211862038305,0.22444,2.98058211004689,1.25162161179835,1.44653486482952,1.68560663005412
"170",0.984458620383055,0.28149,2.67636256400048,1.32510274522781,1.58884898845092,1.92484157001857
"171",1.30102862038305,0.458726,3.6730729227966,1.58205715972808,2.12662693279842,2.90710068071898
"172",1.30593862038305,0.503524,3.69115205880531,1.65454161387939,2.28924776718433,3.22641620415563
"173",0.766618620383055,0.529451,2.15247559738209,1.69799985076422,2.38898693053204,3.42700673531702
"174",0.857428620383055,0.353351,2.35709191637549,1.42383082035312,1.78820205038321,2.27508484824705
"175",0.142725620383055,0.420816,1.1534132851498,1.52320398308949,1.99806802037622,2.6616983778551
"176",0.404472620383055,1.36147,1.4985120069419,3.90192491765439,9.38787410304053,23.7421711433766
"177",1.22801862038305,0.282097,3.41445749303133,1.32590732675996,1.59043612902135,1.92756154561029
"178",0.957728620383055,0.547471,2.6057710512768,1.72887515912093,2.46085699197973,3.57372331238758
"179",0.781182620383055,0.483344,2.18405364515969,1.62148760081758,2.21450772216124,3.0784501947714
"180",0.665292620383054,0.606079,1.94505960215629,1.83322919641212,2.7098986654487,4.0957530408193
"181",1.02892862038305,0.47439,2.7980664368918,1.60703360793554,2.18213141420592,3.01498895844828
"182",0.998638620383055,0.183074,2.71458373281184,1.20090327163494,1.35138491949339,1.53095819511019
"183",0.768253620383055,0.586112,2.15599777357822,1.79698812582008,2.62234367143292,3.90985545447833
"184",1.02377862038305,0.624101,2.78369343698388,1.86656715904943,2.79143218877263,4.27111977195467
"185",1.01373862038305,0.253525,2.75588498689033,1.28855959307245,1.51741998709839,1.80360482860693
"186",0.924478620383055,0.420007,2.52055375235919,1.52197220938681,1.99541098629905,2.6566937313259
"187",0.896168620383055,0.762838,2.45019746773216,2.14435326766168,3.50698555090347,5.89807814397183
"188",0.856628620383054,0.648336,2.3552069969107,1.91235601957074,2.90495477176605,4.51883887718181
"189",0.747474620383055,0.11931,2.11166053287108,1.12671914709069,1.2168280162526,1.31990077702409
"190",0.846878620383055,0.259822,2.33235531168421,1.29669925365509,1.53321855878925,1.83022032783297
"191",0.946838620383055,0.215067,2.5775481571043,1.23994497049609,1.42440436232581,1.64925003150974
"192",0.872578620383055,0.451845,2.39307373295207,1.57120839240171,2.10269296412028,2.86093545965217
"193",1.22211862038305,0.301879,3.39437150575099,1.35239757670208,1.64303767277126,2.01834036023489
"194",0.824138620383055,0.593277,2.2799160460558,1.80990978229578,2.65343181110334,3.97557220093529
"195",0.768467620383054,0.0416038,2.15645920647333,1.04248136580136,1.07082797893562,1.10162340181245
"196",-0.423141379616945,0.941556,0.654986024892199,2.56396785005577,4.70545183597764,8.93866991371689
"197",0.774949620383054,0.303175,2.17048277633808,1.35415142020659,1.64654392182411,2.02443473162208
"198",0.682133620383054,0.535762,1.97809373406793,1.70874981365053,2.41391538162785,3.47769177159527
"199",0.960598620383055,0.360792,2.61326035620581,1.43446506111334,1.8102229776736,2.31481021165485
"200",0.598664620383055,0.101245,1.81968720399829,1.1065477127455,1.18120275760093,1.26558072819237
"201",1.03982862038305,0.553265,2.82873218576944,1.73892133746702,2.48442176396675,3.62221912701569
"202",0.682866620383055,0.653866,1.97954420830887,1.92296064311818,2.93149889839562,4.57734794457199
"203",0.837428620383055,0.0852365,2.31041836929333,1.08897457873427,1.15050567851427,1.21931564003897
"204",1.16407862038305,0.318221,3.20297037160561,1.37468003194672,1.6878017895422,2.09654918278229
"205",0.975678620383055,0.276141,2.6529669576942,1.31803369367681,1.57493110017488,1.90103795342416
"206",0.679224620383055,0.126247,1.97234782087822,1.13456237058215,1.2307919645958,1.34137397088258
"207",0.759067620383055,0.149013,2.13628346448034,1.16068807805602,1.27775492553982,1.41433021926098
"208",1.08172862038305,0.462471,2.94977418623554,1.5879930718491,2.13976733617557,2.93253849257035
"209",0.926738620383055,0.651505,2.52625664568164,1.91842588842421,2.92013650135516,4.55227574508215
"210",0.795898620383054,0.133606,2.21643183298989,1.14294241160992,1.24578059039357,1.36453544047253
"211",1.01557862038305,0.469648,2.76096048329093,1.59943109437256,2.16517722275671,2.98191176394033
"212",1.06169862038305,0.139908,2.89127800426137,1.15016797853554,1.25876134917893,1.38468777132904
"213",0.869028620383055,0.700287,2.38459338272787,2.01433073744085,3.16410302769211,5.09934027575849
"214",-0.141297479616945,1.27391,0.868230992254192,3.57480275071993,8.12865508689979,19.3667527522648
"215",1.22412862038305,0.592264,3.40120105387407,1.80807727200948,2.64901424695065,3.96621443620632
"216",0.795758620383054,0.0805795,2.21612155425329,1.08391501446068,1.1417263771514,1.20617711435913
"217",0.979238620383055,0.114695,2.66242835135181,1.12153131834931,1.20762604566804,1.30580599316921
"218",0.586971620383055,0.760922,1.7985335175711,2.1402486203087,3.49595054500344,5.87184724600961
"219",1.19148862038305,0.201775,3.29197806734768,1.22357267328586,1.39360001876069,1.599032633417
"220",1.20994862038305,0.447555,3.35331235621844,1.56448234608323,2.08790770197889,2.83252523441962
"221",0.687102620383054,0.534261,1.98794734284895,1.70618690412503,2.40796295595523,3.46556937708312
"222",0.779729620383054,0.563279,2.18088251959391,1.75642237719594,2.52568296195301,3.70759309320111
"223",0.552498620383055,0.244129,1.73758917413512,1.27650898952837,1.49414848764737,1.76460872479661
"224",0.859918620383054,0.312554,2.36296838841873,1.36691175241551,1.67214223616033,2.0690909028075
"225",0.809948620383055,0.192042,2.24779249299222,1.21172140819532,1.37146701421907,1.56323360309622
"226",-0.454371379616946,0.793121,0.634846920254506,2.21028396892186,3.68609618452679,6.3285766446541
"227",0.939508620383054,0.0561514,2.55872380464871,1.05775781614765,1.09676049911102,1.13954343892212
"228",0.799408620383055,0.727363,2.22422517804302,2.06961582858964,3.3082047434141,5.43087014445931
"229",0.852198620383054,0.534986,2.34479650617676,1.70742433814615,2.41083621010584,3.4714193459473
"230",1.18004862038305,0.288094,3.25453243565666,1.3338826832027,1.60620212023476,1.95464162463009
"231",0.642689620383055,0.262321,1.90158855871422,1.29994375740892,1.53953380762666,1.84089138128699
"232",0.808448620383055,0.219051,2.24442333175538,1.24489476470157,1.43376927313599,1.66460661484501
"233",0.961328620383054,0.507627,2.61516873273853,1.66134414396846,2.30474977273306,3.25735980750992
"234",1.08641862038305,0.213726,2.96364111970979,1.23828331867721,1.42126594678624,1.64411299451229
"235",0.944268620383055,0.525794,2.570932363277,1.69180160570882,2.37465975917511,3.39797529946265
"236",0.996208620383054,0.499588,2.70799530252591,1.64804213744766,2.27447472078684,3.1970083493556
"237",0.950508620383055,0.1903,2.58702513846463,1.20961242695822,1.36754292635495,1.55691142101888
"238",1.19188862038305,0.434467,3.29329512196798,1.54413981305544,2.04343991527766,2.74758235616002
"239",-0.691838379616945,1.32161,0.500654828898365,3.7494531399443,8.79211240480335,21.6395923026231
"240",1.06650862038305,0.44179,2.90521855160074,1.55548905343195,2.06820252337545,2.79479072009537
"241",0.933608620383054,0.197917,2.54367178133345,1.21886122414156,1.38478444934484,1.58474544544202
"242",0.914978620383055,0.0858403,2.49672187237702,1.08963230013102,1.1516488853494,1.22102955378777
"243",-0.270571179616945,0.33836,0.762943592030801,1.40264536485615,1.74464775070146,2.19711045312419
"244",0.896958620383054,0.580101,2.45213388851717,1.78621882974157,2.59654375021462,3.85556179563219
"245",0.781834620383055,0.518814,2.18547811246221,1.6800339474055,2.34755201533784,3.34324484522017
"246",1.18042862038305,0.348276,3.25576939298921,1.41662318378737,1.77333692805159,2.24838264249469
"247",1.23814862038305,0.624578,3.44922173101845,1.86745772396714,2.79362319242645,4.2758619272383
"248",0.860648620383055,0.613693,2.36469398510844,1.84724067753167,2.74405061909276,4.16894666617859
"249",0.658199620383054,0.197953,1.93131210752498,1.21890510393546,1.38486645141075,1.58487817109086
"250",0.703674620383055,0.611573,2.02116609656931,1.84332867548265,2.73449853264282,4.14843663317768
