"","M_lnAUC_dose","SD_lnAUC_dose","GM_AUC_dose","GSD_AUC_dose","TKVF05","TKVF01"
"1",-0.518745379616945,0.870943487058718,0.595266913672732,2.38916393573471,4.18947133757972,7.5845822048908
"2",0.705879620383054,0.671579840227504,2.02562768490569,1.95732714343969,3.01816954284369,4.76991427748655
"3",0.272029620383055,0.53245282031087,1.3126258812167,1.70310459913957,2.40081185403894,3.45102223293681
"4",0.505191620383055,0.428193458506783,1.65730306308385,1.53448291102716,2.02246196382971,2.70777412654378
"5",0.173324620383055,0.691533704365883,1.18925209790164,1.99677564951774,3.11887300987951,4.99655144252727
"6",0.192094620383054,0.516179651536168,1.21178517111758,1.67561397698425,2.33740180323676,3.32281872067978
"7",0.662900620383054,0.743284211279911,1.94041257964259,2.10283032536354,3.39598459010909,5.63579175749499
"8",1.16229362038305,0.515311126780705,3.19725816914968,1.67415929656906,2.33406498420109,3.31611177423886
"9",0.442797620383055,0.706625569903892,1.55705718581621,2.02713926461763,3.1972645993859,5.17509083828321
"10",0.528668620383054,0.489452375870217,1.69667188984392,1.63142256892066,2.23686988456796,3.12250790315843
"11",0.392083620383055,0.290468284154811,1.48006146953489,1.33705346239767,1.6124871661936,1.96546778461845
"12",0.124969620383055,0.622907773809253,1.13311402897378,1.86434125049876,2.78595886682122,4.25928018490552
"13",0.425342620383055,0.649739290903667,1.53011457830747,1.91504149518864,2.91166775649748,4.53361492554828
"14",-1.90138837961695,1.18517901363845,0.149361105287764,3.27127237142323,7.02479476024801,15.7546991379309
"15",0.579191620383054,0.721203411777842,1.78459521709842,2.05690702797828,3.27485648788048,5.35360423967822
"16",0.361346620383055,0.469022534687834,1.43526086533924,1.59843101849282,2.16295083628758,2.97757608860557
"17",-0.448866379616946,1.20081289914832,0.638351389752552,3.32281694022765,7.20778327418243,16.338242655981
"18",0.428422620383055,0.479088696732661,1.53483459630504,1.61460233915971,2.19906172433239,3.04812598649181
"19",0.388514620383055,0.605769737065991,1.47478854528056,1.83266233423138,2.70852051153359,4.0928073980675
"20",0.646747620383054,0.43795641574248,1.90932088336128,1.54953737051195,2.0552021211055,2.76997688856213
"21",0.571034620383055,0.85864823529662,1.77009748330561,2.35996841458285,4.10559494462981,7.37071338072955
"22",0.692926620383054,0.693315954592854,1.99955892828943,2.00033757655209,3.1280295279974,5.01731082032118
"23",0.107659620383055,0.579066252171546,1.11366861077014,1.7843714996116,2.59212816885841,3.8462919128683
"24",0.605189620383054,0.455495064618707,1.83159948455532,1.57695388389212,2.11535513111729,2.8853320112041
"25",0.267065620383055,0.450547494323295,1.30612615201702,1.5691710626026,2.09821016755841,2.85231289017915
"26",0.509765620383055,0.484676833226017,1.66490093037033,1.62365021424889,2.21936794753867,3.08801015462573
"27",0.345976620383055,0.418111895764758,1.41336957139221,1.51909064470201,1.98920063726374,2.64500702119691
"28",0.0626276203830545,0.441007649096929,1.06463031877753,1.55427259107854,2.06554276305871,2.78970877011158
"29",0.714151620383054,0.743569258058723,2.04245317138572,2.10342981581152,3.39757720554606,5.63953019164712
"30",0.589562620383055,0.769999653560961,1.80319956016293,2.1597655055577,3.548541673574,5.99716619648834
"31",-0.567776379616945,0.930924949411605,0.566784351745797,2.53685455490086,4.62388508619246,8.72031426604266
"32",0.173520620383055,0.510327227614792,1.18948521415748,1.66583621337922,2.31500903716667,3.27788586433869
"33",0.484142620383055,0.445315449981246,1.62278307109209,1.56098253008501,2.08023055857523,2.81780623214748
"34",0.415735620383054,0.609965234261757,1.51548515251818,1.84036741593758,2.7272765973463,4.13294953817206
"35",0.405539620383054,0.645402918866966,1.5001117725765,1.9067551421394,2.89097360213698,4.48811013680641
"36",0.408751620383055,0.501661154840596,1.50493787816637,1.65146232804977,2.28224400128987,3.21246437624196
"37",-0.357921379616946,0.954602116738173,0.699128038560065,2.59763682106348,4.80751709324826,9.21411552875876
"38",-0.0878083796169454,0.578136433935797,0.915936371987008,1.78271312956275,2.5881667595122,3.83798106491518
"39",0.541377620383054,0.895066386197136,1.71837249731512,2.44749826417147,4.35904585013177,8.02238520408703
"40",0.405438620383055,0.542766824038647,1.49996026893853,1.72076132557035,2.44188914406885,3.53482731188085
"41",0.293854620383055,0.353087882799736,1.3415888498158,1.42345623525607,1.78742830315008,2.27369269005895
"42",0.399901620383055,0.529151091300963,1.49167793971808,1.69749068219387,2.38780871979009,3.42461657415088
"43",0.635031620383054,0.510932666449308,1.88708181076506,1.66684508068765,2.31731560636228,3.2825058926756
"44",0.299859620383054,0.427463134851416,1.3496693282135,1.53336265098447,2.02003388848154,2.70317755967968
"45",0.555184620383055,0.524148512516252,1.74226261227453,1.68902005647149,2.36824122825523,3.38499279472921
"46",0.332458620383055,0.56573517253305,1.39439219857606,1.76074175599353,2.53590747283701,3.7288385925936
"47",0.621634620383055,0.388711898377191,1.86196916838073,1.47507951730679,1.89529438714331,2.47015054556542
"48",0.226411620383055,0.689657064595151,1.25409176878579,1.99303193482129,3.10926052327545,4.97478545987842
"49",0.478283620383054,0.459697650518251,1.61330298411263,1.583595113443,2.13002847410419,2.9136793150798
"50",0.412572620383055,0.397212295441619,1.51069924588218,1.48767172245478,1.92198034626427,2.51948364825865
"51",0.558616620383054,0.886163606340274,1.74825233003631,2.42580543245815,4.29567809024724,7.85794264094103
"52",0.569952620383054,0.382631252591839,1.76818327360288,1.46613729604947,1.87643256734091,2.43545452170999
"53",0.621629620383054,0.399404175521489,1.86195985855817,1.49093609672015,1.92892221040453,2.53236349551354
"54",0.898092620383054,0.863591493883537,2.45491618561104,2.37166323014747,4.13911336111425,7.45596390150871
"55",-0.204630379616946,1.11601499226668,0.814948482319661,3.05266503867962,6.2694040843655,13.4131974238769
"56",0.514472620383055,0.626986271085739,1.67275609166856,1.87196048816978,2.80471138895879,4.29988457275169
"57",0.416542620383054,0.715606806926821,1.51670864264813,2.04542748532294,3.24484781854835,5.28435397266058
"58",0.573742620383055,1.06075418041411,1.77489740344902,2.88854865480904,5.72467260530094,11.7950886943298
"59",-0.0506263796169455,0.871156335511026,0.950633780347321,2.38967251970448,4.19093834734035,7.58833871311944
"60",0.337877620383055,0.553264756618384,1.40196892048695,1.73892091424558,2.48442076938551,3.62221707615092
"61",0.175414620383055,0.443739049673341,1.19174023398276,1.55852373527558,2.07484361644777,2.80749154159364
"62",0.626013620383054,0.371447308403224,1.87014060968209,1.44983145015456,1.84222937020104,2.37290669255192
"63",0.334694620383055,0.429199481063293,1.39751354790014,1.53602741221948,2.02581142319851,2.71411870996621
"64",0.610696620383055,0.442327389095453,1.84171392747359,1.55632518093014,2.07003147040027,2.79828682371523
"65",0.514351620383055,0.526225674958948,1.67255370042638,1.69253207174812,2.376346466375,3.4013893489757
"66",0.0880316203830545,0.790233745992285,1.09202265165682,2.20391152153837,3.66863200991003,6.28621156900518
"67",0.360280620383054,0.514409606877632,1.43373169245075,1.67265068876444,2.33060643818495,3.30916435022038
"68",0.488872620383055,0.467788835185279,1.63047701685544,1.59646025085792,2.15856610764022,2.96904265430147
"69",0.576254620383054,0.5292872388883,1.77936155034754,1.69772180718798,2.38834351236607,3.42570141327683
"70",-0.508167379616945,1.0872866409595,0.601597068247648,2.96621473799813,5.98004070573291,12.5460636835898
"71",0.518177620383054,0.414360621036797,1.67896514816269,1.51340279337351,1.9769644660965,2.62202507822238
"72",0.711779620383054,0.722959196062959,2.03761421373578,2.06052168536467,3.28432797038216,5.37551610414158
"73",0.187775620383055,0.742968467513932,1.20656275688519,2.10216647460628,3.39422133568866,5.63165362026294
"74",0.520993620383055,0.623407666807202,1.68369977724893,1.86527345461741,2.78825056580478,4.26423628960054
"75",-0.734034579616946,1.14486688876917,0.479968606849001,3.14202309044094,6.57410504761748,14.3443860946843
"76",-0.399133379616946,0.775822810616574,0.670901210838963,2.17237884839573,3.58269375828259,6.07896071363912
"77",0.647665620383054,0.51210029345139,1.91107444469371,1.66879247070348,2.32177046253766,3.29143430574053
"78",0.750496620383054,0.484489295826028,2.11805162307484,1.62334574765955,2.2186834411986,3.08666321994363
"79",-0.299659379616946,1.03004997279938,0.741070601448397,2.80120581529766,5.44273359479303,10.9819670048609
"80",0.0502546203830545,0.362272897629674,1.05153880550593,1.43659093073132,1.81463780188508,2.3227986776481
"81",-0.702433979616945,0.894343688706976,0.495378095040637,2.4457301023188,4.35386719326304,8.00890893453379
"82",0.188568620383054,0.558357821233839,1.20751994062459,1.74779994236198,2.5053210434761,3.66538922549842
"83",0.312724620383054,0.382379310277112,1.36714499531974,1.46576796055296,1.87565511934321,2.43402750672864
"84",0.493890620383055,0.287092643466112,1.63867931287536,1.33254765959129,1.60355874646154,1.9500935792441
"85",0.425015620383054,0.520323109885579,1.52961431263826,1.68257121727162,2.35338649960494,3.35500265069593
"86",0.289613620383055,0.419353998211535,1.33591121942883,1.52097868323457,1.99326888121857,2.65266098697733
"87",0.110320620383055,0.976622687840601,1.11663602934281,2.65547272008316,4.98484031727445,9.69843093937875
"88",0.778218620383055,0.638752550249312,2.17758969446268,1.89411658967773,2.85952191709019,4.41920863104992
"89",0.428363620383055,0.841422250286383,1.53474404373519,2.31966377425703,3.99089868621746,7.08118214304465
"90",0.140853620383054,0.46181433616552,1.15125611522101,1.58695063653166,2.13745738720609,2.92806208316273
"91",0.273675620383054,0.309763649838066,1.31478824255235,1.36310290646408,1.66448516088374,2.05570325973928
"92",0.688214620383055,0.660458149082892,1.99015916984209,1.93567896082366,2.96345845120006,4.64808548430298
"93",0.145546620383054,0.537104746913486,1.15667165780097,1.71104577329013,2.41925270045203,3.48857200939136
"94",0.332001620383055,0.563185573986053,1.39375510692784,1.75625828931959,2.52529486472375,3.70678736725649
"95",0.412647620383054,0.480339904618594,1.51081255257457,1.61662380671347,2.20359217208848,3.05701122843588
"96",0.0673936203830545,0.678965242988181,1.06971645751791,1.97183630477938,3.05505758692474,4.85257430938668
"97",0.873022620383055,0.433609626720856,2.39413649360491,1.54281647621835,2.04056017794449,2.74210763149556
"98",0.316292620383055,0.584181250706491,1.37203168132666,1.79352193951086,2.61402884256353,3.89233334972043
"99",0.284513620383055,0.596989279505085,1.32911541623777,1.81664115993384,2.66968364839465,4.01005413489764
"100",0.233526620383054,0.549523226369914,1.26304645022371,1.73242684549846,2.46917792656433,3.59082574792844
"101",0.271830620383054,0.611945014511925,1.31236469465526,1.84401454806954,2.73617231009965,4.15202839012831
"102",0.380161620383054,0.852368106508567,1.46252094352901,2.34519395033139,4.06340288463714,7.26381180075087
"103",-0.295485379616945,1.01543608425641,0.744170294698347,2.7605669747231,5.31346266905267,10.6148883379954
"104",0.292344620383054,0.521424577695567,1.3395645793614,1.68442553635437,2.35765412018461,3.36361052410909
"105",-1.56316837961695,1.0977331556116,0.209471333982002,2.99736375980321,6.08368356743766,12.8546960098827
"106",0.857699620383054,0.415560642414558,2.35773077484624,1.51521999920357,1.98087057000192,2.62935512634779
"107",0.488122620383055,0.273687098513321,1.62925461754983,1.31480333394968,1.56858700395662,1.8902165510418
"108",0.247429620383055,0.734094735172512,1.28072922197968,2.0835949332819,3.34503911697413,5.51658895590666
"109",0.959472620383055,0.908632724099787,2.61031948106815,2.48092810014875,4.45740978578069,8.27960950450587
"110",0.409938620383055,0.547272902307432,1.50672530005277,1.7285327068618,2.46005527275792,3.5720767623504
"111",0.512068620383055,0.524286534487583,1.66873961576256,1.68925319443801,2.36877894148168,3.38607984682534
"112",0.312808620383054,0.515307501620149,1.36725984032276,1.67415322748381,2.33405106654338,3.31608380831097
"113",0.463631620383055,0.521342974316332,1.58983719893517,1.68428808714677,2.35733768384942,3.36297204413212
"114",0.682308620383054,0.481489195500792,1.97843993076272,1.61848284579817,2.20776181633053,3.06519554385468
"115",0.230389620383055,0.283143113108901,1.25909048169015,1.32729510155381,1.59317515299412,1.93225821637991
"116",0.744910620383054,0.562616658794423,2.10625317046578,1.7552594114637,2.52293284403906,3.70188469906319
"117",0.737090620383055,0.774863465295661,2.0898465043461,2.17029578625999,3.57704478792198,6.06540899351825
"118",0.564303620383054,0.607415240997458,1.75822296566716,1.83568046980337,2.71586135859338,4.10850475010803
"119",0.415921620383054,0.701908614183499,1.51576705897303,2.01759985464197,3.1725539622151,5.11861355517723
"120",0.640880620383054,0.365591404194628,1.89815169459236,1.44136618614204,1.82457000791431,2.34080008106672
"121",-0.563448379616945,1.04213295149179,0.569242710471023,2.83525803731711,5.55198857300982,11.2950409585779
"122",-0.841481379616945,0.906248038883947,0.431071469716689,2.47501891615894,4.43996002788906,8.23380465283809
"123",-0.528898379616946,1.04446581606341,0.589253746197628,2.84188003144828,5.57333370557783,11.3565063991409
"124",-0.621623379616945,0.985973684162006,0.537071858015216,2.68042049721813,5.06210492799341,9.91171889653053
"125",-0.0379883796169455,0.834880465763812,0.962724128049344,2.30453856056563,3.94818572070161,6.97423327272494
"126",0.347192620383055,0.513379206066042,1.4150892741584,1.67092807578055,2.32665973552076,3.30124154874251
"127",0.322510620383055,0.693461261145134,1.38058955317161,2.00062825982732,3.12877724145986,5.01900712659291
"128",0.578030620383055,0.405029267140043,1.78252450433272,1.49934638099513,1.94685229194425,2.56571957293031
"129",0.419834620383055,0.615898185607004,1.52170987501155,1.85131868081094,2.75402193327946,4.19038843426538
"130",0.441724620383055,0.602538456243251,1.55538735947787,1.82675004485413,2.69416295728697,4.06215677002988
"131",0.413621620383055,0.595331084336271,1.51228480086931,1.81363131048753,2.66241203850203,3.99461499314877
"132",0.654754620383054,0.45591586741854,1.92467018459567,1.57761761014081,2.11681980006733,2.88815794291626
"133",-0.793514679616945,0.783207887670317,0.452252476116135,2.18848141976093,3.62647946997086,6.18430112563944
"134",0.723942620383054,0.524746147332212,2.0625490492182,1.69002977535362,2.37057040562603,3.38970224518969
"135",0.422967620383055,0.465794789228046,1.52648486817093,1.59328000757822,2.15149779510161,2.95530162279221
"136",0.534018620383054,0.470311011919772,1.70577340931015,1.60049188787349,2.16753976115569,2.98651460260908
"137",0.547081620383055,0.52051374408463,1.72820210141971,1.68289200346341,2.35412455578353,3.35649086215482
"138",-0.0141243796169455,0.505165201870636,0.985974901455326,1.65725928018063,2.29543602484614,3.23875822810983
"139",-0.819887479616946,1.09339681708152,0.440481214832695,2.98439431611503,6.04044521470296,12.7256718781917
"140",0.263625620383054,0.420494605344706,1.30164079728737,1.52271451213129,1.99701202653155,2.65970903424743
"141",0.623142620383055,0.735639188964264,1.86477913606978,2.08681543569549,3.35354765873084,5.53644536139331
"142",0.135402620383055,0.53168330141636,1.14499769096882,1.70179453209652,2.39777495854537,3.44484984759843
"143",0.0547106203830545,0.584829360665998,1.05623491759052,1.79468471570516,2.6168170034908,3.89820636081354
"144",0.0797726203830545,0.557232604997231,1.08304077827812,1.74583439552848,2.5006884435514,3.65580708670637
"145",0.473407620383055,0.711510790840167,1.60545566607122,2.03706651646002,3.22305963280468,5.23423978298902
"146",0.315837620383055,0.307726204313185,1.37140754891255,1.36032848587253,1.65891630898562,2.04598267794414
"147",0.735166620383054,0.672659276336839,2.08582950526402,1.959441093768,3.02353310646034,4.78190727038229
"148",0.224148620383054,0.523163920683566,1.25125696790002,1.68735787953584,2.36440894326164,3.37724833092777
"149",0.269536620383054,0.462520352179231,1.30935758052436,1.58807144470172,2.13994104335658,2.93287519763187
"150",0.284293620383055,0.531041711086803,1.32882304300844,1.70070302736872,2.39524586818485,3.43971202979999
"151",-0.148771379616946,1.02807082125114,0.861766109677687,2.79566728707263,5.42504404939616,10.9315201101111
"152",0.348038620383055,0.494526608150664,1.4162869462282,1.63972182435052,2.2556177563555,3.15958573829226
"153",0.567152620383054,0.672107104864991,1.76323928525055,1.95835944495055,3.02078825565989,4.77576864871354
"154",0.343335620383054,0.696760205156695,1.40964178706012,2.00723911887586,3.14580100899361,5.05767363668005
"155",0.732285620383055,0.602016174430555,2.07982887851271,1.82579621563487,2.69184945737507,4.05722420940499
"156",-0.329385379616945,1.27556225256512,0.719365734429852,3.580714109919,8.15077648978064,19.4413362626697
"157",0.308299620383055,0.600322445128449,1.36110874377146,1.82270642845496,2.68436057157529,4.04126937341931
"158",0.294297620383055,0.621257022373188,1.34218330533845,1.86126622525164,2.77840456789307,4.24295496932502
"159",0.248844620383055,0.616214829928654,1.28254273658778,1.85190498317854,2.75545669393314,4.1934763156596
"160",0.739358620383055,0.369500186301712,2.09459165518499,1.4470111978733,1.8363386436041,2.36218248356078
"161",0.296285620383054,0.527931139547574,1.34485421975874,1.69542108811891,2.38302204654288,3.4149111807742
"162",0.767706620383054,0.730786696137799,2.15481876528424,2.07671370786638,3.32688738506464,5.47429815674994
"163",-1.21300737961695,1.37006928032855,0.297301834156725,3.93562334730422,9.52160497993867,24.2219139268432
"164",0.219599620383054,0.634506314340527,1.24557792672542,1.88609077560829,2.83961935274507,4.37576961102986
"165",0.0647336203830545,0.425608042101555,1.06687479283048,1.5305207578504,2.01387944036051,2.69153688698778
"166",0.149537620383054,0.797180681329521,1.16129715843416,2.21927525601481,3.71079275735494,6.38862830912429
"167",0.387058620383054,0.499176395620827,1.47264281562888,1.64736393567181,2.27293535669711,3.19394856721192
"168",0.414477620383055,0.502332269688102,1.51357987086973,1.65257102092674,2.28476472882787,3.21748374253764
"169",0.584576620383054,0.364411449118987,1.79423118389761,1.43966644180303,1.82103221931184,2.33438342849804
"170",0.436455620383055,0.485493092207294,1.54721357622305,1.62497607436772,2.2223497311231,3.09387955529776
"171",0.822964620383055,0.591258735681766,2.27724099517984,1.80626058971925,2.64463768770231,3.95694990611394
"172",0.731810620383055,0.67860988174429,2.07884119438896,1.97113571506596,3.05327237491823,4.84856437365383
"173",0.380889620383055,0.639594339113473,1.46358604642631,1.89571170721224,2.86348400916293,4.42787121880099
"174",0.475056620383055,0.473254499064721,1.60810524644319,1.60520985540301,2.17805957945372,3.00703516338126
"175",-0.628173379616946,0.56420855021171,0.533565533095163,1.75805581905401,2.52954761935547,3.71561927944178
"176",-0.194411379616945,1.42496140840515,0.823319137880996,4.15769738748684,10.4213120080644,27.521181458091
"177",0.708082620383055,0.389186993063746,2.03009506170432,1.47578048624783,1.89677606506569,2.47288215293005
"178",0.167129620383055,0.661268833562417,1.18190745467693,1.93724882195959,2.96741273237084,4.65685973852143
"179",0.156545620383055,0.554240248607948,1.16946411250289,1.74061804530221,2.48841032555396,3.6304464295316
"180",0.248548620383054,0.698113759544961,1.28216316011784,2.00995786576432,3.15281261915013,5.07362453372677
"181",0.601636620383055,0.581391266016269,1.82510335878794,1.78852501467129,2.60206024348796,3.86715206525394
"182",0.421583620383055,0.386807235035747,1.52437367439647,1.47227266133085,1.8893659252177,2.45922974441742
"183",0.134361620383055,0.72932827609246,1.14380636856342,2.07368719446675,3.31891612140377,5.45575647155226
"184",0.529404620383055,0.679410087686369,1.6979211000078,1.97271366083439,3.05729380407513,4.857598660818
"185",0.565745620383055,0.507814735534525,1.76076015205539,1.66165606657792,2.30546158354012,3.25878273154399
"186",0.309779620383055,0.520481162050078,1.36312467613421,1.68283717231127,2.3539983953256,3.3562364593658
"187",0.453626620383055,0.847236185419981,1.57401018442341,2.33318942951416,4.0292470105067,7.1776074174684
"188",0.449812620383054,0.743982899247019,1.56801834328448,2.10430006099225,3.39988963301167,5.6449595728248
"189",0.199939620383055,0.33212027730929,1.22132901255588,1.39392049543681,1.72683325506419,2.16544807057224
"190",0.391875620383054,0.427846232009819,1.4797536487637,1.53395019039402,2.02130719124851,2.7055877520207
"191",0.364670620383055,0.52763303330345,1.44003961032978,1.69491574783241,2.38185383923686,3.41254376487011
"192",0.487557620383055,0.694254910309607,1.62833434869135,2.00221668701773,3.13286432925477,5.02828229952003
"193",0.785362620383055,0.634374748780246,2.19320209633898,1.88584264734158,2.83900490831382,4.37443053614219
"194",0.369524620383054,0.659885518953856,1.44704655469457,1.93457085002964,2.96066850530697,4.64189772058183
"195",0.300842620383055,0.362608607137834,1.35099670546216,1.43707328892769,1.81564010888861,2.32461343877586
"196",-0.993199379616945,0.998606193427619,0.370389775839221,2.7144957085533,5.16838892045953,10.2073229103199
"197",0.248502620383054,0.434756690415455,1.28210418196898,1.54458720035818,2.04441384300492,2.74943463280934
"198",0.204703620383054,0.609381954081346,1.22716130546275,1.83929427909934,2.72466127427195,4.12734528993428
"199",0.505955620383055,0.53766080008961,1.65856972642783,1.71199747029941,2.42146642428496,3.49308765241185
"200",0.153835620383055,0.353613865855116,1.16629915521211,1.42420514605582,1.78897539294928,2.27647652774579
"201",0.572921620383054,0.636374722309113,1.77344081069393,1.88961805681694,2.8483596582955,4.39483058128944
"202",0.232164620383055,0.796034148878677,1.2613273519302,2.21673224301847,3.70380124934585,6.37161105135529
"203",0.281899620383054,0.290342398442339,1.32564564550582,1.33688515706378,1.61215331340876,1.96489227386971
"204",0.773867620383054,0.421779973949689,2.16813558403411,1.52467301999214,2.00123866214607,2.667674037424
"205",0.456036620383054,0.415214954308007,1.5778081236464,1.5146962961952,1.97974455460539,2.62724147317105
"206",0.194661620383055,0.297398243089968,1.21489981959282,1.34635136782716,1.63097268938916,1.99741085735448
"207",0.288649620383055,0.415486002404413,1.33462402154236,1.5151069073881,1.98062738970358,2.62889860836444
"208",0.657343620383054,0.649204341120729,1.92965961173004,1.91401731812254,2.90910686585821,4.52797644487735
"209",0.469835620383054,0.751294878420584,1.59973120840003,2.11974304981454,3.44102745538337,5.74180283167591
"210",0.161111620383054,0.382891556267568,1.1748160949181,1.46651898665233,1.87723615544108,2.43692977463638
"211",0.599547620383055,0.653414466604467,1.82129469740331,1.92209255816894,2.92932246389421,4.57254231397337
"212",0.667513620383055,0.425451112332545,1.94938438042116,1.53028059242645,2.0133596717956,2.69055445825078
"213",0.248315620383055,0.790037710372106,1.28186445090251,2.20347951872178,3.66744925058269,6.28334541437487
"214",-0.737005479616946,1.32929229994798,0.478544784179548,3.77836848959108,8.90391672016322,22.0298051487854
"215",0.914869620383055,0.676055241607518,2.49644974452417,1.96610659917895,3.04046941454708,4.8198348984769
"216",0.216035620383054,0.363408149143976,1.24114658833019,1.43822274884761,1.81802948170497,2.32894127330059
"217",0.758831620383055,0.46102783333981,2.13577936106926,1.58570298607638,2.13469398487141,2.92270956712842
"218",-0.0105093796169455,0.845192577282243,0.989545650965214,2.32842617338136,4.01572569177271,7.14356502752339
"219",0.750958620383055,0.330562008586891,2.11903038900222,1.39175008420841,1.72241283483609,2.15761236971031
"220",0.754053620383055,0.542916601559577,2.12559894765734,1.72101907623795,2.44249080711321,3.53605918268357
"221",0.397610620383055,0.731081206198737,1.48826441724122,2.07732541101898,3.32849940604064,5.47805006340102
"222",0.277170620383055,0.653957696798501,1.31939146690892,1.92313698053746,2.93194108330521,4.57832448241957
"223",-0.0185183796169455,0.422992820423704,0.981652032037662,1.52652333613635,2.00523502802414,2.67521151574147
"224",0.432322620383054,0.483252636492549,1.54083213883669,1.62133946279039,2.214174951839,3.07779596033309
"225",0.404587620383055,0.370523945444825,1.49868434573199,1.44849334736991,1.83943352162455,2.36781500899048
"226",-0.952421379616946,0.845651717823005,0.385805709455383,2.3294954936991,4.01875958953308,7.15119929306836
"227",0.585113620383054,0.420705095289991,1.79519494479001,1.5230350619607,1.99770356202644,2.66101174043897
"228",0.383092620383055,0.802509818004739,1.46681388064053,2.23113364660159,3.7434632469491,6.46832384338628
"229",0.446068620383055,0.619674865455264,1.56215865878147,1.85832373836905,2.77118340219333,4.22736685300116
"230",0.603946620383054,0.412192715185506,1.82932422076542,1.51012543239101,1.96992738679541,2.60883470033338
"231",0.0586496203830545,0.478264692275104,1.06040363182354,1.61327244762859,2.19608320820139,3.04228856644677
"232",0.357808620383055,0.369173657199427,1.43019188471196,1.44653878373854,1.83535262456302,2.36038880317857
"233",0.674641620383054,0.714110140173069,1.96332923269541,2.04236845175639,3.23686948407993,5.26598707382111
"234",0.609613620383055,0.388250449731871,1.83972043096334,1.47439900088556,1.89385637517399,2.46750028623899
"235",0.530479620383055,0.622445921291159,1.69974734662199,1.86348039860624,2.78384323387925,4.25470634567387
"236",0.556714620383054,0.644020290674137,1.74493031434299,1.90412063041784,2.88440635977796,4.47369743800012
"237",0.559948620383055,0.462369233042165,1.75058255372437,1.58783147484787,2.13940918675369,2.93184430990574
"238",0.717074620383054,0.546866780649547,2.04843199580067,1.72783085482148,2.45841247832073,3.56870352848777
"239",-1.20566137961695,1.34402908176163,0.299493854865045,3.83446178379516,9.12238342007911,22.7981455472427
"240",0.504560620383054,0.582843780665969,1.65625763471838,1.79112476108425,2.60828445053756,3.88024148480478
"241",0.309929620383054,0.369402711373374,1.36332916017155,1.44687015743455,1.83604424337765,2.36164689438921
"242",0.315642620383055,0.444753484511465,1.3711401505127,1.5601055582412,2.0783085839269,2.81412484439719
"243",-0.806313179616945,0.478082866876654,0.446501205126843,1.61297914038915,2.19542651026126,3.04100198357995
"244",0.514098620383054,0.651802725838117,1.6721305978649,1.91899713841343,2.92156688745448,4.55542980655304
"245",0.247062620383054,0.592738122877211,1.28025928059473,1.80893472606114,2.6510809202002,3.97059148401522
"246",0.666664620383055,0.573076550908341,1.9477300554425,1.77371559209576,2.56671544173007,3.79306885556659
"247",0.798828620383055,0.677497898952462,2.22293550148212,1.96894506427916,3.04769289448008,4.83603803114339
"248",0.416232620383055,0.686200083259249,1.51623853583922,1.9861539559927,3.09163072915048,4.9349379771684
"249",0.155960620383054,0.400008723711121,1.16878017606798,1.49183771194574,1.93084127168549,2.53592749027448
"250",0.307590620383055,0.765580237130635,1.36014405969304,2.15024166281138,3.52283981426777,5.93582460086392
